,game_code,inning,batter_id,batter_hand,batter_home,pitcher_id,pitcher_hand,pitcher_home,adv_ab,outcome
1413,LAA-2020-08-31,5,641929,R,0,642545,R,1,0,h_9
1414,LAA-2020-08-31,5,641487,L,0,642545,R,1,1,p_W
1415,LAA-2020-08-31,5,664059,S,0,542882,R,1,1,h_7
1416,LAA-2020-08-31,5,641786,R,0,542882,R,1,0,h_6
1417,LAA-2020-08-31,5,666176,R,1,594835,R,0,0,p_K
1418,LAA-2020-08-31,5,665120,L,1,594835,R,0,1,h_5
1419,LAA-2020-08-31,5,650859,S,1,594835,R,0,1,h_7
1420,LAA-2020-08-31,6,572122,L,0,542882,R,1,1,p_K
1421,LAA-2020-08-31,6,592530,L,0,542882,R,1,1,h_HR
1422,LAA-2020-08-31,6,657108,R,0,542882,R,1,0,p_K
1423,LAA-2020-08-31,6,622268,L,0,542882,R,1,1,p_W
1424,LAA-2020-08-31,6,641584,L,0,542882,R,1,1,h_3
1425,LAA-2020-08-31,6,621532,L,1,594835,R,0,1,h_6
1426,LAA-2020-08-31,6,592743,R,1,594835,R,0,0,h_4
1427,LAA-2020-08-31,6,545361,R,1,594835,R,0,0,p_K
1428,LAA-2020-08-31,7,641929,R,0,594577,R,1,0,p_K
1429,LAA-2020-08-31,7,641487,L,0,594577,R,1,1,p_K
1430,LAA-2020-08-31,7,664059,S,0,594577,R,1,1,h_7
1431,LAA-2020-08-31,7,543685,R,1,594835,R,0,0,h_7
1432,LAA-2020-08-31,7,405395,R,1,594835,R,0,0,h_7
1433,LAA-2020-08-31,7,457708,R,1,594835,R,0,0,h_8
1434,LAA-2020-08-31,8,641786,R,0,570240,R,1,0,p_K
1435,LAA-2020-08-31,8,572122,L,0,570240,R,1,1,h_S9
1436,LAA-2020-08-31,8,592530,L,0,570240,R,1,1,h_1
1437,LAA-2020-08-31,8,657108,R,0,570240,R,1,0,p_K
1438,LAA-2020-08-31,8,666176,R,1,594835,R,0,0,p_K
1439,LAA-2020-08-31,8,665120,L,1,594835,R,0,1,h_9
1440,LAA-2020-08-31,8,650859,S,1,594835,R,0,1,p_K
1441,LAA-2020-08-31,9,622268,L,0,621142,R,1,1,h_4
1442,LAA-2020-08-31,9,641584,L,0,621142,R,1,1,h_S5
1443,LAA-2020-08-31,9,641929,R,0,621142,R,1,0,p_K
1444,LAA-2020-08-31,9,660271,L,1,594835,R,0,1,h_S9
1445,LAA-2020-08-31,9,592743,R,1,594835,R,0,0,h_S8
1446,LAA-2020-08-31,9,545361,R,1,594835,R,0,0,h_5
1447,LAA-2020-08-31,9,543685,R,1,594835,R,0,0,p_W
1448,LAA-2020-08-31,9,405395,R,1,594835,R,0,0,h_6
1449,LAA-2020-09-02,1,663757,L,0,527054,R,1,1,h_6
1450,LAA-2020-09-02,1,665487,R,0,527054,R,1,0,h_6
1451,LAA-2020-09-02,1,592518,R,0,527054,R,1,0,h_5
1452,LAA-2020-09-02,1,660271,L,1,659275,R,0,1,h_3
1453,LAA-2020-09-02,1,545361,R,1,659275,R,0,0,h_3
1454,LAA-2020-09-02,1,543685,R,1,659275,R,0,0,h_7
1455,LAA-2020-09-02,2,543333,L,0,527054,R,1,1,h_5
1456,LAA-2020-09-02,2,519048,L,0,527054,R,1,1,h_5
1457,LAA-2020-09-02,2,630105,L,0,527054,R,1,1,h_8
1458,LAA-2020-09-02,2,457708,R,1,659275,R,0,0,h_6
1459,LAA-2020-09-02,2,405395,R,1,659275,R,0,0,p_K
1460,LAA-2020-09-02,2,592743,R,1,659275,R,0,0,h_S8
1461,LAA-2020-09-02,2,666176,R,1,659275,R,0,0,h_4
1462,LAA-2020-09-02,3,595777,S,0,527054,R,1,1,h_S9
1463,LAA-2020-09-02,3,488771,L,0,527054,R,1,1,h_3
1464,LAA-2020-09-02,3,656185,S,0,527054,R,1,1,p_W
1465,LAA-2020-09-02,3,663757,L,0,527054,R,1,1,p_K
1466,LAA-2020-09-02,3,665487,R,0,527054,R,1,0,p_W
1467,LAA-2020-09-02,3,592518,R,0,527054,R,1,0,h_5
1468,LAA-2020-09-02,3,621532,L,1,659275,R,0,1,p_K
1469,LAA-2020-09-02,3,650859,S,1,659275,R,0,1,p_K
1470,LAA-2020-09-02,3,660271,L,1,659275,R,0,1,p_W
1471,LAA-2020-09-02,3,545361,R,1,659275,R,0,0,h_HR
1472,LAA-2020-09-02,3,543685,R,1,659275,R,0,0,h_5
1473,LAA-2020-09-02,4,543333,L,0,527054,R,1,1,p_W
1474,LAA-2020-09-02,4,519048,L,0,527054,R,1,1,h_S7
1475,LAA-2020-09-02,4,630105,L,0,527054,R,1,1,h_4
1476,LAA-2020-09-02,4,595777,S,0,527054,R,1,1,h_HR
1477,LAA-2020-09-02,4,488771,L,0,527054,R,1,1,h_3
1478,LAA-2020-09-02,4,457708,R,1,659275,R,0,0,h_S7
1479,LAA-2020-09-02,4,405395,R,1,659275,R,0,0,h_D9
1480,LAA-2020-09-02,4,592743,R,1,659275,R,0,0,h_6
1481,LAA-2020-09-02,4,666176,R,1,659275,R,0,0,h_9
1482,LAA-2020-09-02,4,621532,L,1,659275,R,0,1,h_9
1483,LAA-2020-09-02,5,656185,S,0,527054,R,1,1,p_K
1484,LAA-2020-09-02,5,663757,L,0,527054,R,1,1,h_1
1485,LAA-2020-09-02,5,665487,R,0,527054,R,1,0,h_9
1486,LAA-2020-09-02,5,650859,S,1,659275,R,0,1,h_4
1487,LAA-2020-09-02,5,660271,L,1,659275,R,0,1,p_K
1488,LAA-2020-09-02,5,545361,R,1,659275,R,0,0,p_K
1489,LAA-2020-09-02,6,592518,R,0,650671,L,1,1,h_S1
1490,LAA-2020-09-02,6,543333,L,0,650671,L,1,0,p_HP
1491,LAA-2020-09-02,6,519048,L,0,650671,L,1,0,h_4
1492,LAA-2020-09-02,6,630105,L,0,650671,L,1,0,p_W
1493,LAA-2020-09-02,6,595777,S,0,650671,L,1,1,h_9
1494,LAA-2020-09-02,6,488771,L,0,650671,L,1,0,p_K
1495,LAA-2020-09-02,6,543685,R,1,659275,L,0,1,h_S6
1496,LAA-2020-09-02,6,457708,R,1,659275,L,0,1,p_K
1497,LAA-2020-09-02,6,405395,R,1,659275,L,0,1,h_4
1498,LAA-2020-09-02,6,592743,R,1,659275,L,0,1,h_8
1499,LAA-2020-09-02,7,656185,S,0,570240,R,1,1,p_HP
1500,LAA-2020-09-02,7,663757,L,0,570240,R,1,1,p_K
1501,LAA-2020-09-02,7,665487,R,0,570240,R,1,0,p_K
1502,LAA-2020-09-02,7,592518,R,0,570240,R,1,0,h_7
1503,LAA-2020-09-02,7,666176,R,1,659275,R,0,0,h_6
1504,LAA-2020-09-02,7,621532,L,1,657612,R,0,1,h_7
1505,LAA-2020-09-02,7,650859,S,1,657612,R,0,1,h_5
1506,LAA-2020-09-02,8,543333,L,0,621142,R,1,1,h_S9
1507,LAA-2020-09-02,8,519048,L,0,621142,R,1,1,h_S9
1508,LAA-2020-09-02,8,630105,L,0,621142,R,1,1,h_6
1509,LAA-2020-09-02,8,595777,S,0,621142,R,1,1,p_K
1510,LAA-2020-09-02,8,488771,L,0,621142,R,1,1,h_D8
1511,LAA-2020-09-02,8,656185,S,0,570663,R,1,1,p_W
1512,LAA-2020-09-02,8,663757,L,0,570663,R,1,1,p_W
1513,LAA-2020-09-02,8,665487,R,0,570663,R,1,0,p_W
1514,LAA-2020-09-02,8,592518,R,0,598287,R,1,0,h_S7
1515,LAA-2020-09-02,8,543333,L,0,598287,R,1,1,h_HR
1516,LAA-2020-09-02,8,519048,L,0,598287,R,1,1,h_9
1517,LAA-2020-09-02,8,660271,L,1,657612,R,0,1,p_W
1518,LAA-2020-09-02,8,545361,R,1,572955,R,0,0,h_S8
1519,LAA-2020-09-02,8,620439,R,1,572955,R,0,0,p_K
1520,LAA-2020-09-02,8,457708,R,1,572955,R,0,0,h_6
1521,LAA-2020-09-02,9,594824,L,0,592135,R,1,1,h_6
1522,LAA-2020-09-02,9,622761,R,0,592135,R,1,0,h_3
1523,LAA-2020-09-02,9,488771,L,0,592135,R,1,1,h_7
1524,LAA-2020-09-02,9,665120,L,1,642770,R,0,1,h_D7
1525,LAA-2020-09-02,9,592743,R,1,642770,R,0,0,h_S8
1526,LAA-2020-09-02,9,666176,R,1,642770,R,0,0,h_4
1527,LAA-2020-09-02,9,621532,L,1,642770,R,0,1,h_6
1528,LAA-2020-09-03,1,595777,S,0,571760,L,1,1,h_9
1529,LAA-2020-09-03,1,665487,R,0,571760,L,1,1,h_8
1530,LAA-2020-09-03,1,592518,R,0,571760,L,1,1,p_K
1531,LAA-2020-09-03,1,592743,R,1,605182,L,0,1,h_S8
1532,LAA-2020-09-03,1,545361,R,1,605182,L,0,1,h_7
1533,LAA-2020-09-03,1,543685,R,1,605182,L,0,1,h_6
1534,LAA-2020-09-03,2,543333,L,0,571760,L,1,0,h_4
1535,LAA-2020-09-03,2,543592,R,0,571760,L,1,1,h_7
1536,LAA-2020-09-03,2,571976,R,0,571760,L,1,1,h_9
1537,LAA-2020-09-03,2,457708,R,1,605182,L,0,1,h_S7
1538,LAA-2020-09-03,2,660271,L,1,605182,L,0,0,p_K
1539,LAA-2020-09-03,2,620439,R,1,605182,L,0,1,p_K
1540,LAA-2020-09-03,3,519048,L,0,571760,L,1,0,h_5
1541,LAA-2020-09-03,3,630105,L,0,571760,L,1,0,h_S9
1542,LAA-2020-09-03,3,622761,R,0,571760,L,1,1,h_4
1543,LAA-2020-09-03,3,665120,L,1,605182,L,0,0,h_D9
1544,LAA-2020-09-03,3,666176,R,1,605182,L,0,1,p_W
1545,LAA-2020-09-03,3,621532,L,1,605182,L,0,0,h_1
1546,LAA-2020-09-03,3,592743,R,1,605182,L,0,1,h_S7
1547,LAA-2020-09-03,3,545361,R,1,605182,L,0,1,h_8
1548,LAA-2020-09-03,4,595777,S,0,571760,L,1,1,h_6
1549,LAA-2020-09-03,4,665487,R,0,571760,L,1,1,p_K
1550,LAA-2020-09-03,4,592518,R,0,571760,L,1,1,h_5
1551,LAA-2020-09-03,4,543685,R,1,605182,L,0,1,h_T9
1552,LAA-2020-09-03,4,457708,R,1,605182,L,0,1,h_S8
1553,LAA-2020-09-03,4,660271,L,1,605182,L,0,0,h_7
1554,LAA-2020-09-03,4,620439,R,1,605182,L,0,1,h_2
1555,LAA-2020-09-03,4,665120,L,1,605182,L,0,0,h_4
1556,LAA-2020-09-03,5,543333,L,0,571760,L,1,0,p_K
1557,LAA-2020-09-03,5,543592,R,0,571760,L,1,1,p_W
1558,LAA-2020-09-03,5,571976,R,0,571760,L,1,1,h_5
1559,LAA-2020-09-03,5,519048,L,0,571760,L,1,0,p_W
1560,LAA-2020-09-03,5,630105,L,0,571760,L,1,0,p_K
1561,LAA-2020-09-03,5,666176,R,1,605182,L,0,1,h_4
1562,LAA-2020-09-03,5,621532,L,1,605182,L,0,0,h_S9
1563,LAA-2020-09-03,5,592743,R,1,605182,L,0,1,h_6
1564,LAA-2020-09-03,6,622761,R,0,571760,L,1,1,p_K
1565,LAA-2020-09-03,6,595777,S,0,571760,L,1,1,h_4
1566,LAA-2020-09-03,6,665487,R,0,571760,L,1,1,h_S9
1567,LAA-2020-09-03,6,592518,R,0,571760,L,1,1,h_5
1568,LAA-2020-09-03,6,545361,R,1,605182,L,0,1,h_4
1569,LAA-2020-09-03,6,543685,R,1,605182,L,0,1,h_8
1570,LAA-2020-09-03,6,457708,R,1,605182,L,0,1,h_3
1571,LAA-2020-09-03,7,543333,L,0,571760,L,1,0,h_4
1572,LAA-2020-09-03,7,543592,R,0,571760,L,1,1,p_K
1573,LAA-2020-09-03,7,571976,R,0,571760,L,1,1,h_S7
1574,LAA-2020-09-03,7,519048,L,0,571760,L,1,0,h_5
1575,LAA-2020-09-03,7,660271,L,1,621381,L,0,0,h_S3
1576,LAA-2020-09-03,7,620439,R,1,621381,L,0,1,p_W
1577,LAA-2020-09-03,7,620439,R,1,621381,L,0,1,h_2
1578,LAA-2020-09-03,7,665120,L,1,621381,L,0,0,h_6
1579,LAA-2020-09-03,7,666176,R,1,621381,L,0,1,p_W
1580,LAA-2020-09-03,7,621532,L,1,621381,L,0,0,p_K
1581,LAA-2020-09-03,8,630105,L,0,594577,R,1,1,p_K
1582,LAA-2020-09-03,8,663757,L,0,594577,R,1,1,p_K
1583,LAA-2020-09-03,8,595777,S,0,594577,R,1,1,h_7
1584,LAA-2020-09-03,8,592743,R,1,656186,R,0,0,h_5
1585,LAA-2020-09-03,8,545361,R,1,656186,R,0,0,p_K
1586,LAA-2020-09-03,8,543685,R,1,656186,R,0,0,h_D7
1587,LAA-2020-09-03,8,457708,R,1,656186,R,0,0,p_K
1588,LAA-2020-09-03,9,665487,R,0,570240,R,1,0,h_1
1589,LAA-2020-09-03,9,592518,R,0,570240,R,1,0,h_6
1590,LAA-2020-09-03,9,543333,L,0,570240,R,1,1,p_K
1591,LAA-2020-09-04,1,543807,R,0,605164,R,1,0,h_S7
1592,LAA-2020-09-04,1,502210,L,0,605164,R,1,1,h_S9
1593,LAA-2020-09-04,1,488726,L,0,605164,R,1,1,h_6
1594,LAA-2020-09-04,1,493329,R,0,605164,R,1,0,p_K
1595,LAA-2020-09-04,1,592743,R,1,621121,R,0,0,h_S6
1596,LAA-2020-09-04,1,545361,R,1,621121,R,0,0,h_HR
1597,LAA-2020-09-04,1,543685,R,1,621121,R,0,0,p_W
1598,LAA-2020-09-04,1,660271,L,1,621121,R,0,1,p_W
1599,LAA-2020-09-04,1,621493,R,1,621121,R,0,0,p_W
1600,LAA-2020-09-04,1,665120,L,1,677651,R,0,1,h_7
1601,LAA-2020-09-04,1,620439,R,1,677651,R,0,0,p_K
1602,LAA-2020-09-04,1,650859,S,1,677651,R,0,1,p_W
1603,LAA-2020-09-04,1,593993,R,1,677651,R,0,0,p_K
1604,LAA-2020-09-04,2,663656,L,0,605164,R,1,1,h_7
1605,LAA-2020-09-04,2,621043,R,0,605164,R,1,0,h_6
1606,LAA-2020-09-04,2,647351,S,0,605164,R,1,1,p_K
1607,LAA-2020-09-04,2,592743,R,1,677651,R,0,0,h_6
1608,LAA-2020-09-04,2,545361,R,1,677651,R,0,0,p_W
1609,LAA-2020-09-04,2,543685,R,1,677651,R,0,0,h_6
1610,LAA-2020-09-04,3,649557,R,0,605164,R,1,0,h_7
1611,LAA-2020-09-04,3,455117,R,0,605164,R,1,0,h_6
1612,LAA-2020-09-04,3,502210,L,0,605164,R,1,1,h_9
1613,LAA-2020-09-04,3,660271,L,1,677651,R,0,1,h_7
1614,LAA-2020-09-04,3,621493,R,1,677651,R,0,0,h_5
1615,LAA-2020-09-04,3,665120,L,1,677651,R,0,1,h_HR
1616,LAA-2020-09-04,3,620439,R,1,677651,R,0,0,h_6
1617,LAA-2020-09-04,4,488726,L,0,605164,R,1,1,p_W
1618,LAA-2020-09-04,4,493329,R,0,605164,R,1,0,h_D7
1619,LAA-2020-09-04,4,663656,L,0,605164,R,1,1,h_3
1620,LAA-2020-09-04,4,621043,R,0,605164,R,1,0,h_D7
1621,LAA-2020-09-04,4,647351,S,0,605164,R,1,1,p_HP
1622,LAA-2020-09-04,4,649557,R,0,605164,R,1,0,p_K
1623,LAA-2020-09-04,4,455117,R,0,605164,R,1,0,p_K
1624,LAA-2020-09-04,4,650859,S,1,677651,R,0,1,h_4
1625,LAA-2020-09-04,4,593993,R,1,677651,R,0,0,h_7
1626,LAA-2020-09-04,4,592743,R,1,677651,R,0,0,h_4
1627,LAA-2020-09-04,5,543807,R,0,605164,R,1,0,h_6
1628,LAA-2020-09-04,5,502210,L,0,605164,R,1,1,h_7
1629,LAA-2020-09-04,5,488726,L,0,605164,R,1,1,p_K
1630,LAA-2020-09-04,5,545361,R,1,677651,R,0,0,p_W
1631,LAA-2020-09-04,5,543685,R,1,677651,R,0,0,h_6
1632,LAA-2020-09-04,5,660271,L,1,672335,R,0,1,p_K
1633,LAA-2020-09-04,5,621493,R,1,672335,R,0,0,h_S8
1634,LAA-2020-09-04,5,665120,L,1,672335,R,0,1,h_8
1635,LAA-2020-09-04,6,493329,R,0,605164,R,1,0,h_4
1636,LAA-2020-09-04,6,663656,L,0,605164,R,1,1,h_D9
1637,LAA-2020-09-04,6,621043,R,0,605164,R,1,0,h_6
1638,LAA-2020-09-04,6,647351,S,0,605164,R,1,1,h_4
1639,LAA-2020-09-04,6,620439,R,1,672335,R,0,0,p_K
1640,LAA-2020-09-04,6,650859,S,1,672335,R,0,1,p_W
1641,LAA-2020-09-04,6,593993,R,1,672335,R,0,0,h_1
1642,LAA-2020-09-04,6,592743,R,1,672335,R,0,0,h_S9
1643,LAA-2020-09-04,6,545361,R,1,672335,R,0,0,h_S9
1644,LAA-2020-09-04,6,543685,R,1,668687,R,0,0,p_W
1645,LAA-2020-09-04,6,660271,L,1,668687,R,0,1,h_7
1646,LAA-2020-09-04,7,649557,R,0,605164,R,1,0,h_D7
1647,LAA-2020-09-04,7,455117,R,0,605164,R,1,0,p_K
1648,LAA-2020-09-04,7,543807,R,0,605164,R,1,0,p_K
1649,LAA-2020-09-04,7,502210,L,0,605164,R,1,1,p_K
1650,LAA-2020-09-04,7,621493,R,1,668687,R,0,0,p_K
1651,LAA-2020-09-04,7,665120,L,1,668687,R,0,1,h_6
1652,LAA-2020-09-04,7,620439,R,1,668687,R,0,0,h_7
1653,LAA-2020-09-04,8,488726,L,0,594577,R,1,1,h_S9
1654,LAA-2020-09-04,8,493329,R,0,594577,R,1,0,h_S9
1655,LAA-2020-09-04,8,663656,L,0,594577,R,1,1,p_K
1656,LAA-2020-09-04,8,621043,R,0,594577,R,1,0,h_S9
1657,LAA-2020-09-04,8,647351,S,0,594577,R,1,1,p_K
1658,LAA-2020-09-04,8,649557,R,0,572703,R,1,0,h_3
1659,LAA-2020-09-04,8,650859,S,1,668687,R,0,1,p_K
1660,LAA-2020-09-04,8,593993,R,1,668687,R,0,0,p_W
1661,LAA-2020-09-04,8,592743,R,1,668687,R,0,0,h_8
1662,LAA-2020-09-04,8,545361,R,1,668687,R,0,0,p_W
1663,LAA-2020-09-04,8,545361,R,1,668687,R,0,0,p_W
1664,LAA-2020-09-04,8,543685,R,1,668687,R,0,0,p_K
1665,LAA-2020-09-04,9,455117,R,0,621142,R,1,0,h_S9
1666,LAA-2020-09-04,9,543807,R,0,621142,R,1,0,h_D7
1667,LAA-2020-09-04,9,502210,L,0,621142,R,1,1,h_3
1668,LAA-2020-09-04,9,488726,L,0,621142,R,1,1,h_S8
1669,LAA-2020-09-04,9,493329,R,0,542882,R,1,0,h_7
1670,LAA-2020-09-04,9,663656,L,0,542882,R,1,1,h_D9
1671,LAA-2020-09-04,9,621043,R,0,542882,R,1,0,p_K
1672,LAA-2020-09-04,9,660271,L,1,519151,R,0,1,h_3
1673,LAA-2020-09-04,9,621493,R,1,519151,R,0,0,p_K
1674,LAA-2020-09-04,9,665120,L,1,519151,R,0,1,p_W
1675,LAA-2020-09-04,9,666176,R,1,519151,R,0,0,p_K
1676,LAA-2020-09-04,10,647351,S,0,542882,R,1,1,h_4
1677,LAA-2020-09-04,10,649557,R,0,542882,R,1,0,h_8
1678,LAA-2020-09-04,10,455117,R,0,542882,R,1,0,p_K
1679,LAA-2020-09-04,10,650859,S,1,548384,R,0,1,h_5
1680,LAA-2020-09-04,10,405395,R,1,548384,R,0,0,h_4
1681,LAA-2020-09-04,10,592743,R,1,548384,R,0,0,p_HP
1682,LAA-2020-09-04,10,545361,R,1,548384,R,0,0,p_K
1683,LAA-2020-09-04,11,543807,R,0,542882,R,1,0,h_5
1684,LAA-2020-09-04,11,502210,L,0,542882,R,1,1,p_K
1685,LAA-2020-09-04,11,664702,R,0,542882,R,1,0,h_4
1686,LAA-2020-09-04,11,543685,R,1,548384,R,0,0,h_3
1687,LAA-2020-09-04,11,660271,L,1,548384,R,0,1,h_S9
1688,LAA-2020-09-05,1,543807,R,0,656288,R,1,0,h_9
1689,LAA-2020-09-05,1,664702,R,0,656288,R,1,0,p_K
1690,LAA-2020-09-05,1,488726,L,0,656288,R,1,1,p_K
1691,LAA-2020-09-05,1,592743,R,1,656232,R,0,0,h_6
1692,LAA-2020-09-05,1,665120,L,1,656232,R,0,1,h_9
1693,LAA-2020-09-05,1,545361,R,1,656232,R,0,0,h_D7
1694,LAA-2020-09-05,1,660271,L,1,656232,R,0,1,h_S7
1695,LAA-2020-09-05,1,457708,R,1,656232,R,0,0,h_9
1696,LAA-2020-09-05,2,493329,R,0,656288,R,1,0,h_8
1697,LAA-2020-09-05,2,663656,L,0,656288,R,1,1,h_HR
1698,LAA-2020-09-05,2,621043,R,0,656288,R,1,0,h_5
1699,LAA-2020-09-05,2,455117,R,0,656288,R,1,0,h_5
1700,LAA-2020-09-05,2,620439,R,1,656232,R,0,0,h_S7
1701,LAA-2020-09-05,2,666176,R,1,656232,R,0,0,p_K
1702,LAA-2020-09-05,2,621532,L,1,656232,R,0,1,p_K
1703,LAA-2020-09-05,2,650859,S,1,656232,R,0,1,p_K
1704,LAA-2020-09-05,3,647351,S,0,656288,R,1,1,h_1
1705,LAA-2020-09-05,3,608686,R,0,656288,R,1,0,h_S9
1706,LAA-2020-09-05,3,543807,R,0,656288,R,1,0,p_W
1707,LAA-2020-09-05,3,664702,R,0,656288,R,1,0,p_K
1708,LAA-2020-09-05,3,488726,L,0,656288,R,1,1,p_W
1709,LAA-2020-09-05,3,493329,R,0,656288,R,1,0,h_S8
1710,LAA-2020-09-05,3,663656,L,0,656288,R,1,1,h_S6
1711,LAA-2020-09-05,3,621043,R,0,656288,R,1,0,h_5
1712,LAA-2020-09-05,3,592743,R,1,656232,R,0,0,h_D9
1713,LAA-2020-09-05,3,665120,L,1,656232,R,0,1,p_K
1714,LAA-2020-09-05,3,545361,R,1,656232,R,0,0,h_HR
1715,LAA-2020-09-05,3,660271,L,1,656232,R,0,1,h_7
1716,LAA-2020-09-05,3,457708,R,1,656232,R,0,0,h_D8
1717,LAA-2020-09-05,3,620439,R,1,656232,R,0,0,p_K
1718,LAA-2020-09-05,4,455117,R,0,656288,R,1,0,p_K
1719,LAA-2020-09-05,4,647351,S,0,656288,R,1,1,h_4
1720,LAA-2020-09-05,4,608686,R,0,656288,R,1,0,h_5
1721,LAA-2020-09-05,4,666176,R,1,656232,R,0,0,h_HR
1722,LAA-2020-09-05,4,621532,L,1,656232,R,0,1,h_5
1723,LAA-2020-09-05,4,650859,S,1,656232,R,0,1,h_6
1724,LAA-2020-09-05,4,592743,R,1,606965,R,0,0,h_5
1725,LAA-2020-09-05,5,543807,R,0,572703,R,1,0,h_T7
1726,LAA-2020-09-05,5,664702,R,0,572703,R,1,0,h_S7
1727,LAA-2020-09-05,5,488726,L,0,572703,R,1,1,h_8
1728,LAA-2020-09-05,5,493329,R,0,572703,R,1,0,h_8
1729,LAA-2020-09-05,5,663656,L,0,650671,L,1,0,h_S9
1730,LAA-2020-09-05,5,621043,R,0,650671,L,1,1,h_S9
1731,LAA-2020-09-05,5,455117,R,0,650671,L,1,1,p_K
1732,LAA-2020-09-05,5,665120,L,1,606965,L,0,0,p_K
1733,LAA-2020-09-05,5,545361,R,1,606965,L,0,1,h_D7
1734,LAA-2020-09-05,5,660271,L,1,606965,L,0,0,h_4
1735,LAA-2020-09-05,5,457708,R,1,606965,L,0,1,h_HR
1736,LAA-2020-09-05,5,620439,R,1,606965,L,0,1,h_4
1737,LAA-2020-09-05,6,647351,S,0,594577,R,1,1,h_E4
1738,LAA-2020-09-05,6,608686,R,0,594577,R,1,0,h_3
1739,LAA-2020-09-05,6,543807,R,0,594577,R,1,0,h_9
1740,LAA-2020-09-05,6,666176,R,1,605482,R,0,0,h_7
1741,LAA-2020-09-05,6,621532,L,1,605482,R,0,1,p_W
1742,LAA-2020-09-05,6,650859,S,1,605482,R,0,1,h_S8
1743,LAA-2020-09-05,6,592743,R,1,605482,R,0,0,h_D9
1744,LAA-2020-09-05,6,665120,L,1,642130,R,0,1,h_5
1745,LAA-2020-09-05,7,664702,R,0,570240,R,1,0,h_D8
1746,LAA-2020-09-05,7,488726,L,0,570240,R,1,1,h_S9
1747,LAA-2020-09-05,7,493329,R,0,570240,R,1,0,h_5
1748,LAA-2020-09-05,7,663656,L,0,570240,R,1,1,p_K
1749,LAA-2020-09-05,7,621043,R,0,570240,R,1,0,h_DG
1750,LAA-2020-09-05,7,455117,R,0,570240,R,1,0,h_S9
1751,LAA-2020-09-05,7,647351,S,0,570240,R,1,1,h_3
1752,LAA-2020-09-05,7,545361,R,1,642130,R,0,0,p_W
1753,LAA-2020-09-05,7,660271,L,1,642130,R,0,1,p_W
1754,LAA-2020-09-05,7,457708,R,1,660600,R,0,0,h_D8
1755,LAA-2020-09-05,7,620439,R,1,660600,R,0,0,p_K
1756,LAA-2020-09-05,7,666176,R,1,660600,R,0,0,h_S9
1757,LAA-2020-09-06,1,543807,R,0,642545,R,1,0,h_S6
1758,LAA-2020-09-06,1,502210,L,0,642545,R,1,1,p_W
1759,LAA-2020-09-06,1,488726,L,0,642545,R,1,1,p_K
1760,LAA-2020-09-06,1,663656,L,0,642545,R,1,1,h_HR
1761,LAA-2020-09-06,1,621043,R,0,642545,R,1,0,p_K
1762,LAA-2020-09-06,1,592743,R,1,664285,R,0,0,p_K
1763,LAA-2020-09-06,1,457708,R,1,664285,R,0,0,h_5
1764,LAA-2020-09-06,1,543685,R,1,664285,R,0,0,h_S7
1765,LAA-2020-09-06,1,405395,R,1,664285,R,0,0,h_5
1766,LAA-2020-09-06,2,649557,R,0,642545,R,1,0,h_HR
1767,LAA-2020-09-06,2,647351,S,0,642545,R,1,1,h_7
1768,LAA-2020-09-06,2,455117,R,0,642545,R,1,0,p_K
1769,LAA-2020-09-06,2,608686,R,0,642545,R,1,0,h_8
1770,LAA-2020-09-06,2,666176,R,1,664285,R,0,0,h_5
1771,LAA-2020-09-06,2,545358,R,1,664285,R,0,0,h_S7
1772,LAA-2020-09-06,2,665120,L,1,664285,R,0,1,h_S9
1773,LAA-2020-09-06,2,621493,R,1,664285,R,0,0,h_S5
1774,LAA-2020-09-06,2,620439,R,1,664285,R,0,0,h_6
1775,LAA-2020-09-06,2,592743,R,1,664285,R,0,0,h_8
1776,LAA-2020-09-06,3,543807,R,0,642545,R,1,0,h_6
1777,LAA-2020-09-06,3,502210,L,0,642545,R,1,1,p_K
1778,LAA-2020-09-06,3,488726,L,0,642545,R,1,1,h_7
1779,LAA-2020-09-06,3,457708,R,1,664285,R,0,0,p_W
1780,LAA-2020-09-06,3,543685,R,1,664285,R,0,0,h_HR
1781,LAA-2020-09-06,3,405395,R,1,664285,R,0,0,h_3
1782,LAA-2020-09-06,3,666176,R,1,664285,R,0,0,h_D9
1783,LAA-2020-09-06,3,545358,R,1,664285,R,0,0,p_W
1784,LAA-2020-09-06,3,545358,R,1,664285,R,0,0,p_W
1785,LAA-2020-09-06,3,665120,L,1,664285,R,0,1,h_8
1786,LAA-2020-09-06,3,621493,R,1,664285,R,0,0,h_6
1787,LAA-2020-09-06,4,663656,L,0,642545,R,1,1,p_W
1788,LAA-2020-09-06,4,621043,R,0,642545,R,1,0,p_K
1789,LAA-2020-09-06,4,649557,R,0,642545,R,1,0,h_6
1790,LAA-2020-09-06,4,647351,S,0,642545,R,1,1,h_6
1791,LAA-2020-09-06,4,620439,R,1,664285,R,0,0,p_HP
1792,LAA-2020-09-06,4,592743,R,1,664285,R,0,0,h_4
1793,LAA-2020-09-06,4,457708,R,1,664285,R,0,0,h_6
1794,LAA-2020-09-06,5,455117,R,0,642545,R,1,0,p_K
1795,LAA-2020-09-06,5,608686,R,0,642545,R,1,0,h_6
1796,LAA-2020-09-06,5,543807,R,0,642545,R,1,0,h_6
