,game_id,game_date,venue_id,opponent_id,home
104,491651,2017-07-29,14,108,1
105,491666,2017-07-30,14,108,1
106,491679,2017-07-31,4,145,0
107,491694,2017-08-01,4,145,0
108,491709,2017-08-02,4,145,0
109,491737,2017-08-04,2392,117,0
110,491752,2017-08-05,2392,117,0
111,491767,2017-08-06,2392,117,0
112,491785,2017-08-08,14,147,1
113,491800,2017-08-09,14,147,1
114,491815,2017-08-10,14,147,1
115,491830,2017-08-11,14,134,1
116,491845,2017-08-12,14,134,1
117,491860,2017-08-13,14,134,1
118,491872,2017-08-14,14,139,1
119,491887,2017-08-15,14,139,1
120,491902,2017-08-16,14,139,1
121,491911,2017-08-17,14,139,1
122,491926,2017-08-18,17,112,0
123,491941,2017-08-19,17,112,0
124,491956,2017-08-20,17,112,0
125,491979,2017-08-22,12,139,0
126,491994,2017-08-23,12,139,0
127,492006,2017-08-24,12,139,0
128,492015,2017-08-25,14,142,1
129,492030,2017-08-26,14,142,1
130,492045,2017-08-27,14,142,1
131,492054,2017-08-28,14,111,1
132,492064,2017-08-29,14,111,1
133,492079,2017-08-30,14,111,1
134,492101,2017-08-31,2,110,0
135,492116,2017-09-01,2,110,0
136,492131,2017-09-02,2,110,0
137,492146,2017-09-03,2,110,0
138,492161,2017-09-04,3,111,0
139,492176,2017-09-05,3,111,0
140,492191,2017-09-06,3,111,0
141,492204,2017-09-08,14,116,1
142,492219,2017-09-09,14,116,1
143,492234,2017-09-10,14,116,1
144,492246,2017-09-11,14,110,1
145,492255,2017-09-12,14,110,1
146,492270,2017-09-13,14,110,1
147,492295,2017-09-14,3312,142,0
148,492310,2017-09-15,3312,142,0
149,492325,2017-09-16,3312,142,0
150,492340,2017-09-17,3312,142,0
151,492354,2017-09-19,14,118,1
152,492369,2017-09-20,14,118,1
153,492382,2017-09-21,14,118,1
154,492397,2017-09-22,14,147,1
155,492412,2017-09-23,14,147,1
156,492427,2017-09-24,14,147,1
157,492442,2017-09-25,3,111,0
158,492457,2017-09-26,3,111,0
159,492472,2017-09-27,3,111,0
160,492498,2017-09-29,3313,147,0
161,492513,2017-09-30,3313,147,0
162,492528,2017-10-01,3313,147,0
